# Hanmi Semiconductor — 2026 Q2 — 반기보고서 (2026.06)
# source label: Hanmi Semiconductor Q2 FY2026 (08-14-2026)
# DART rcept_no: 20260814003665   filed: 20260814   url: https://dart.fss.or.kr/dsaf001/main.do?rcptNo=20260814003665
# financials: 연결 (consolidated), KRW

## FINANCIAL STATEMENTS (fnlttSinglAcntAll)


### 재무상태표
account | 제 47 기 반기말 | YTD | 제 46 기말 | 전전기

35.2 리스부채 - 별도

리스부채에 대한 양적 정보 공시
당반기말 | (단위 : 천원)

 | 공시금액
유동 리스부채 | 1,402,453
비유동 리스부채 | 735,006
리스부채 합계 | 2,137,459

전기말 | (단위 : 천원)

 | 공시금액
유동 리스부채 | 1,167,944
비유동 리스부채 | 1,161,080
리스부채 합계 | 2,329,024

리스부채의 만기분석 공시
 | (단위 : 천원)

 | 1년 이내 | 1년 초과 5년 이내 | 만기 합계
총 리스부채 | 1,447,153 | 754,893 | 2,202,046

6. 배당에 관한 사항

1. 회사의 배당정책에 관한 사항

가. 배당 목표 결정시 사용하는 재무지표 및 산출방법

당사는 이사회와 주주총회 결의로 배당가능이익 범위 내에서 현금배당을 결정하며, 정관 제44조에 따라 3월 7일 24시 기준 주주명부에 등재된 주주에게 배당을 실시합니다.나. 향후 배당 수준의 방향성당사는 상장 이래 지속적으로 배당을 실시하고 있으며 수시로 주주가치 제고를 위한 자사주 매입과 소각도 진행하였습니다. 그러나, 확정적인 배당, 자사주 매입 계획을 미리 수립하여 시행하고 있지는 않으며 회사의 해당 연도의 사업 성과와 향후 전략적 투자 필요성과 주주가치 제고의 필요성 등을 균형 있게 고려하여 정책을 수립한 뒤 이를 시행하고 있습니다.

다. 배당 제한 관련 정책

해당사항 없음

2. 배당관련 예측가능성 제공에 관한 사항

가. 정관상 배당절차 개선방안 이행 가부

구분 | 결산배당 | 분기ㆍ중간배당
정관상 배당액 결정 기관 | 주주총회 | -
정관상 배당기준일을 배당액 결정 이후로 정할 수 있는지 여부 | O | -
배당절차 개선방안 이행 관련 향후 계획 | 당사의 경영환경 등을 고려하여 배당절차 개선방안을 검토하겠습니다. | -

나. 배당액 확정일 및 배당기준일 지정 현황

구분 | 결산월 | 배당여부 | 배당액확정일 | 배당기준일 | 배당 예측가능성제공여부 | 비고
결산배당 | 2025년 12월 | O | 2026년 02월 11일 | 2026년 03월 07일 | O | -
결산배당 | 2024년 12월 | O | 2025년 02월 12일 | 2025년 03월 07일 | O | -
결산배당 | 2023년 12월 | O | 2024년 02월 22일 | 2024년 03월 07일 | O | -

※ 상기 내용 중 배당액 확정일은 현금ㆍ현물배당결정 공시일입니다.※ 2023년 3월 24일 제43기 정기주주총회에서 배당기준일을 3월 7일로 설정하는 주주총회 안건이 승인됐습니다. 이에 따라, 제44기부터 배당기준일 이전에 배당액을 확정하여 배당 예측가능성을 제공하였습니다.

3. 기타 참고사항(배당 관련 정관의 내용 등)

- 배당과 관련한 당사의 정관 기재내역은 아래와 같습니다.

제44조 (이익배당)① 이익의 배당은 금전과 주식 및 기타의 재산으로 할 수 있다.② 이 회사는 3월 7일 24시 현재 의 주주명부상의 주주에게 제1항의 배당을 한다. 제45조 (배당금지급청구권의 소멸시효)① 배당금의 지급청구권은 5년간 이를 행사하지 아니하면 소멸시효가 완성한다. ② 제1항의 시효의 완성으로 인한 배당금은 이 회사에 귀속한다.

□ 주요배당지표

구 분 | 주식의 종류 | 당기 | 전기 | 전전기
제47기 상반기 | 제46기 | 제45기
주당액면가액(원) | - | 100 | 100
(연결)당기순이익(백만원) | - | 214,008 | 152,614
(별도)당기순이익(백만원) | - | 208,276 | 152,405
(연결)주당순이익(원) | - | 2,256 | 1,589
현금배당금총액(백만원) | - | 75,882 | 68,294
주식배당금총액(백만원) | - | - | -
(연결)현금배당성향(%) | - | 35.5 | 44.8
현금배당수익률(%) | 보통주 | - | 0.4 | 0.7
- | - | - | -
주식배당수익률(%) | - | - | - | -
- | - | - | -
주당 현금배당금(원) | 보통주 | - | 800 | 720
- | - | - | -
주당 주식배당(주) | - | - | - | -
- | - | - | -

□ 과거 배당 이력

 | (단위: 회, %)

연속 배당횟수 | 평균 배당수익률
분기(중간)배당 | 결산배당 | 최근 3년간 | 최근 5년간
0 | 21 | 0.6 | 1.0

※ 위, 연속배당횟수는 당사가 유가증권시장(KOSPI)에 상장한 2005년 7월 22일 이후부터 2025사업연도(46기)까지의 결산배당 횟수를 기재한 것이며 2007 사업연도(28기)에 함께 진행된 주식배당은 현금배당 횟수에 포함하여 1회로 간주한 뒤 산정하였습니다.※ 평균 배당수익율은 연도별 시가배당율의 평균치를 의미합니다.

7. 증권의 발행을 통한 자금조달에 관한 사항

7-1. 증권의 발행을 통한 자금조달 실적

[지분증권의 발행 등과 관련된 사항]

(기준일 : | 2026년 06월 30일 | ) | (단위 : 원, 주)

주식발행(감소)일자 | 발행(감소)형태 | 발행(감소)한 주식의 내용
종류 | 수량 | 주당액면가액 | 주당발행(감소)가액 | 비고
- | - | - | - | - | - | -

※ 당사는 공시대상기간 중 지분증권의 발행 실적이 없습니다. 

※ 미상환 전환사채 발행현황

(기준일 : | 2026년 06월 30일 | ) | (단위 : 원, 주)

종류＼구분 | 회차 | 발행일 | 만기일 | 권면(전자등록)총액 | 전환대상주식의 종류 | 전환청구가능기간 | 전환조건 | 미상환사채 | 비고
전환비율(%) | 전환가액 | 권면(전자등록)총액 | 전환가능주식수
- | - | - | - | - | - | - | - | - | - | - | -
합 계 | - | - | - | - | - | - | - | - | - | - | -

※ 미상환 신주인수권부사채 등 발행현황

(기준일 : | 2026년 06월 30일 | ) | (단위 : 원, 주)

종류＼구분 | 회차 | 발행일 | 만기일 | 권면(전자등록)총액 | 행사대상주식의 종류 | 신주인수권 행사가능기간 | 행사조건 | 미상환사채 | 미행사신주인수권 | 비고
행사비율(%) | 행사가액 | 권면(전자등록)총액 | 행사가능주식수
- | - | - | - | - | - | - | - | - | - | - | -
합 계 | - | - | - | - | - | - | - | - | - | - | -

※ 미상환 전환형 조건부자본증권 발행현황

(기준일 : | 2026년 06월 30일 | ) | (단위 : 원, 주)

구분 | 회차 | 발행일 | 만기일 | 권면(전자등록)총액 | 주식전환의사유 | 주식전환의범위 | 전환가액 | 주식전환으로인하여 발행할 주식 | 비고
종류 | 수
- | - | - | - | - | - | - | - | - | - | -
합 계 | - | - | - | - | - | - | - | - | - | -

[채무증권의 발행 등과 관련된 사항]

※ 채무증권 발행실적

(기준일 : | 2026년 06월 30일 | ) | (단위 : 원, %)

발행회사 | 증권종류 | 발행방법 | 발행일자 | 권면(전자등록)총액 | 이자율 | 평가등급(평가기관) | 만기일 | 상환여부 | 주관회사
- | - | - | - | - | - | - | - | - | -
합 계 | - | - | - | - | - | - | - | - | -

※ 기업어음증권 미상환 잔액

(기준일 : | 2026년 06월 30일 | ) | (단위 : 원)

잔여만기 | 10일 이하 | 10일초과30일이하 | 30일초과90일이하 | 90일초과180일이하 | 180일초과1년이하 | 1년초과2년이하 | 2년초과3년이하 | 3년 초과 | 합 계
미상환 잔액 | 공모 | - | - | - | - | - | - | - | - | -
사모 | - | - | - | - | - | - | - | - | -
합계 | - | - | - | - | - | - | - | - | -

※ 단기사채 미상환 잔액

(기준일 : | 2026년 06월 30일 | ) | (단위 : 원)

잔여만기 | 10일 이하 | 10일초과30일이하 | 30일초과90일이하 | 90일초과180일이하 | 180일초과1년이하 | 합 계 | 발행 한도 | 잔여 한도
미상환 잔액 | 공모 | - | - | - | - | - | - | - | -
사모 | - | - | - | - | - | - | - | -
합계 | - | - | - | - | - | - | - | -

※ 회사채 미상환 잔액

(기준일 : | 2026년 06월 30일 | ) | (단위 : 원)

잔여만기 | 1년 이하 | 1년초과2년이하 | 2년초과3년이하 | 3년초과4년이하 | 4년초과5년이하 | 5년초과10년이하 | 10년초과 | 합 계
미상환 잔액 | 공모 | - | - | - | - | - | - | - | -
사모 | - | - | - | - | - | - | - | -
합계 | - | - | - | - | - | - | - | -

※ 신종자본증권 미상환 잔액

(기준일 : | 2026년 06월 30일 | ) | (단위 : 원)

잔여만기 | 1년 이하 | 1년초과5년이하 | 5년초과10년이하 | 10년초과15년이하 | 15년초과20년이하 | 20년초과30년이하 | 30년초과 | 합 계
미상환 잔액 | 공모 | - | - | - | - | - | - | - | -
사모 | - | - | - | - | - | - | - | -
합계 | - | - | - | - | - | - | - | -

※ 조건부자본증권 미상환 잔액

(기준일 : | 2026년 06월 30일 | ) | (단위 : 원)

잔여만기 | 1년 이하 | 1년초과2년이하 | 2년초과3년이하 | 3년초과4년이하 | 4년초과5년이하 | 5년초과10년이하 | 10년초과20년이하 | 20년초과30년이하 | 30년초과 | 합 계
미상환 잔액 | 공모 | - | - | - | - | - | - | - | - | - | -
사모 | - | - | - | - | - | - | - | - | - | -
합계 | - | - | - | - | - | - | - | - | - | -

7-2. 증권의 발행을 통해 조달된 자금의 사용실적

-해당사항 없음

8. 기타 재무에 관한 사항

1) 대손충당금 설정현황
(1) 계정과목별 대손충당금 설정내용

(단위 : 천원)

구 분 | 계정과목 | 채권 총액 | 대손충당금 | 대손충당금설정률
제47기 상반기말 | 매출채권 | 258,963,192 | 616,206 | 0.2%
미 수 금 | 1,202,740 | 209,391 | 17.4%
합 계 | 260,165,932 | 825,597 | 0.3%
제46기말 | 매출채권 | 62,766,779 | 391,541 | 0.6%
미 수 금 | 847,403 | 209,391 | 24.7%
합 계 | 63,614,182 | 600,932 | 0.9%
제45기말 | 매출채권 | 147,640,306 | 763,334 | 0.5%
미 수 금 | 526,949 | - | 0.0%
합 계 | 148,167,255 | 763,334 | 0.5%

(2) 대손충당금 변동현황

(단위 : 천원)

구 분 | 제47기 상반기말 | 제46기 | 제45기
1. 기초 대손충당금 잔액합계 | 600,932 | 763,334 | 9,872,650
2. 순대손처리액(①＋②±③) | - | - | -
① 대손처리액(상각채권액) | - | - | -
② 상각채권회수액 | - | - | -
③ 기타증감액 | - | - | -
3. 대손상각비 계상(환입)액 | 224,665 | (162,402) | (9,109,316)
4. 기말 대손충당금 잔액합계 | 825,597 | 600,932 | 763,334

(3) 매출채권관련 대손충당금 설정방침① 
대손충당금 설정 방침- 유의적인 매출채권의 경우 우선적으로 손상발생의 객관적 증거가 있는지를 개별적으로 검토하고, 유의적이지 아니한 매출채권의 경우 개별적 또는 집합적으로 검토하고 있습니다. 개별적으로 검토한 매출채권에서 손상발생의 객관적 근거가 없을 경우 그 매출채권의 유의성에 관계없이 집합평가 대상 채권에 포함시켜 집합적으로 손상여부를 검토하고 있습니다.- 개별적으로 손상검토를 하여 대손충당금을 설정한 경우 해당 매출채권은 집합평가 대상 채권에 포함하지 아니합니다.② 
설정방법
① 개별평가: 개별평가 대상 채권은 개별적으로 회수가능액을 산정하여 장부금액과의 차이를 대손충당금으로 설정하고 있습니다.② 집합평가: 집합평가 대상 채권은 과거의 대손경험률을 기초로 대손충당금을 설정하고 있습니다. 대손경험률은 과거 1개년의 분기별 발생채권액에 대한 실제 연체율을 근거로 하여 누적연체율을 산정한 뒤 이를 적용하고 있습니다.③ 
대손처리 기준매출채권 등에 대해 아래와 같은 사유 발생시 대손 처리- 파산, 부도, 강제집행, 사업의 폐지, 채무자의 사망, 실종등으로 인해 회수불능이 객관적으로 입증되는 경우- 소송에 패소하였거나 법적 청구권이 소멸한 경우- 외부 채권회수 전문기관이 회수가 불가능하다고 통지한 경우- 기타 법인세법시행령 제62조 ①항에서 규정하는 사유 발생시

(4) 경과기간별 매출채권 잔액현황

(단위 : 백만원)

구 분 | 만기일 미도래 | 만기일 경과후6개월 이하 | 6개월 초과1년 이하 | 만기일 경과후1년 초과 | 계
금액 | 일반 | 241,279 | 15,582 | 1,739 | 364 | 258,963
특수관계자 | - | - | - | - | -
계 | 241,279 | 15,582 | 1,739 | 364 | 258,963
구성비율 | 93.2% | 6.0% | 0.7% | 0.1% | 100.0%

2) 재고자산 현황 등
(1) 재고자산의 사업부문별 보유현황

(단위 : 백만원)

사업부문 | 계정과목 | 제47기상반기말 | 제46기기말 | 제45기기말 | 비고
반도체 장비 | 재공품 | 124,046 | 132,507 | 139,252 | -
원재료 | 19,466 | 17,659 | 13,977 | -
미착품 | - | 2 | 172 | -
기타 | 상품 | 386 | 217 | - | -
합 계 | 143,898 | 150,384 | 153,401 | -
총자산대비 재고자산 구성비율(%)[재고자산÷기말자산총계×100] | 16.3% | 18.5% | 21.6% | -
재고자산회전율(회수)[연환산 매출원가÷{(기초재고＋기말재고)÷2}] | 1.6 | 1.6 | 2.0 | -

(2) 재고자산의 실사내용재고자산의 수량은 계속기록법에 의하여 파악하고, 매 기말 실지 재고조사에 의하여 확정하며, 재고자산 평가손실이 발생할 경우 매출원가에 포함하고 있습니다.

- 최근 실사 : 2026년 6월 30일 (화) - 재고실사시 독립적인 전문가 또는 전문기관, 감사인 등의 참여 및 입회여부 등 :외부감사인 입회 없이 자체적으로 수행됨- 재고자산의 평가손실과 환입은 매출원가에 포함됩니다. 당반기 및 전반기에 반영한 평가손실(환입)내역은 다음과 같습니다.

(단위 : 백만원)

구 분 | 당반기 (47기 상반기말) | 전반기 (46기 상반기말)
재고자산평가손실 | 2,970 | 13,446

 - 손상재고 및 담보제공재고는 없습니다.

3) 수주계약 현황
일부 수주계약의 경우 고객사 요청으로 수주계약을 공시하거나 공개하지 않고 있습니다. 다만, 직전사업연도 매출액의 5% 이상의 수주를 받았을 경우 단일판매ㆍ공급계약 공시를 통해 확인할 수 있습니다. 이러한 사실을 당사 상근 감사에게 보고하였습니다.
4) 금융상품의 공정가치평가 내역 등
 금융상품의 공정가치와 그 평가방법 등에 대해서는 다음을 참고하시길 바랍니다. [■ 연결재무제표 주석 上]
 3. 중요한 회계추정 및 가정 6. 금융상품 → (1)금융상품의 범주별 분류 및 공정가치 (전체) 11. 기타투자자산 (전체)

IV. 이사의 경영진단 및 분석의견

기업공시서식 작성 지침에 따라 반기보고서의 경우 본 항목의 기재를 생략합니다.

1. 예측정보에 대한 주의사항

2. 개요

3. 재무상태 및 영업실적

4. 유동성 및 자금조달과 지출

5. 부외거래

6. 그 밖에 투자의사결정에 필요한 사항

V. 회계감사인의 감사의견 등

1. 외부감사에 관한 사항

1) 회계감사인의 명칭 및 감사의견

사업연도 | 구분 | 감사인 | 감사의견 | 의견변형사유 | 계속기업 관련중요한 불확실성 | 강조사항 | 핵심감사사항
제47기 상반기(당반기) | 감사보고서 | 삼정회계법인 | - | - | 해당사항 없음 | 해당사항 없음 | 해당사항 없음
연결감사보고서 | 삼정회계법인 | - | - | 해당사항 없음 | 해당사항 없음 | 해당사항 없음
제46기(전기) | 감사보고서 | 삼정회계법인 | 적정의견 | - | 해당사항 없음 | 해당사항 없음 | 장비제조판매 수익 기간귀속
연결감사보고서 | 삼정회계법인 | 적정의견 | - | 해당사항 없음 | 해당사항 없음 | 장비제조판매 수익 기간귀속
제45기(전전기) | 감사보고서 | 삼일회계법인 | 적정의견 | - | 해당사항 없음 | 해당사항 없음 | 장비제조판매 수익 발생사실
연결감사보고서 | 삼일회계법인 | 적정의견 | - | 해당사항 없음 | 해당사항 없음 | 장비제조판매 수익 발생사실

2) 감사용역 체결현황

(단위 : 백만원, 시간)

사업연도 | 감사인 | 내 용 | 감사계약내역 | 실제수행내역
보수 | 시간 | 보수 | 시간
제47기 상반기(당반기) | 삼정회계법인 | 재무제표에 대한 외부감사 및내부회계관리제도에 대한 감사(분ㆍ반기 검토 및 연결재무제표에 대한 감사 포함) | 226 | 2,292 | 90 | 680
제46기(전기) | 삼정회계법인 | 재무제표에 대한 외부감사 및내부회계관리제도에 대한 감사(분ㆍ반기 검토 및 연결재무제표에 대한 감사 포함) | 195 | 2,100 | 195 | 2,251
제45기(전전기) | 삼일회계법인 | 재무제표에 대한 외부감사 및내부회계관리제도에 대한 감사(분ㆍ반기 검토 및 연결재무제표에 대한 감사 포함) | 340 | 3,094 | 340 | 2,945

※ 실제수행내역의 보수 지급금액 및 투입시간은 누적 기재한 수치입니다.

3) 회계감사인과의 비감사용역 계약체결 현황

사업연도 | 계약체결일 | 용역내용 | 용역수행기간 | 용역보수 | 비고
제47기 상반기(당반기) | 2026.07 | CDP(탄소정보공개프로젝트) 대응 | 2026.07 ~ 2026.10 | 42,000,000 | -
2026.07 | 법인세 세무조정 | 2026.07 ~ 2027.03 | 14,000,000 | -
2026.07 | 법인세 경정청구 | 2026.07 ~ 2027.03 | (*) | -
제46기(전기) | 2025.08 | 법인세 세무조정 | 2025.08 ~ 2026.03 | 14,000,000 | -
- | - | - | - | -
제45기(전전기) | 2024.06 | 법인세 세무조정 | 2024.06 ~ 2025.03 | 14,000,000 | -
2024.06 | 내부회계 지원용역 | 2024.06 ~ 2024.12 | 40,000,000 | -

(*) 환급금 비례 성공보수에 따릅니다.

4) 회계감사인의 네트워크 회계법인과의 비감사용역 계약체결 현황

사업연도 | 네트워크회계법인명 | 계약체결일 | 용역내용 | 용역수행기간 | 용역보수 | 비고
제47기 상반기(당반기) | - | - | - | - | - | -
- | - | - | - | - | -
제46기(전기) | - | - | - | - | - | -
- | - | - | - | - | -
제45기(전전기) | - | - | - | - | - | -
- | - | - | - | - | -

5) 감사와의 커뮤니케이션

구분 | 일자 | 참석자 | 방식 | 주요 논의 내용
1 | 2025년 02월 03일 | 회사 :감사감사인 : 업무수행이사 | 대면회의 | 감사종료단계 필수 커뮤니케이션 사항
2 | 2025년 04월 25일 | 회사 :감사감사인 : 업무수행이사 | 대면회의 | 1분기 재무제표 검토 결과 공유 재무회계 및 내부회계 연간 감사계획 공유
3 | 2025년 07월 25일 | 회사 :감사감사인 : 업무수행이사 | 대면회의 | 반기 재무제표 검토 결과 공유 내부회계 설계평가 검토 결과 공유
4 | 2025년 10월 22일 | 회사 :감사감사인 : 업무수행이사 | 대면회의 | 감사계획단계 필수 커뮤니케이션 사항
5 | 2026년 01월 30일 | 회사: 감사감사인:업무수행이사 | 대면회의 | 기말 현장감사 결과 공유
6 | 2026년 03월 08일 | 회사: 감사감사인:업무수행이사 | 서면보고 | 2025년 기말감사에 대한 외부감사인의 결과 보고
7 | 2026년 04월 24일 | 회사 :감사감사인 : 업무수행이사 | 대면회의 | 1분기 재무제표 검토 결과 공유 재무회계 및 내부회계 연간 감사계획 공유
8 | 2026년 07월 20일 | 회사 :감사감사인 : 업무수행이사 | 대면회의 | 반기 재무제표 검토 결과 공유 내부회계 설계평가 검토 결과 공유

6) 회계감사인의 선임 또는 변경
- 당사는 지정감사인이었던 삼일회계법인과의 계약이 2024년말 기간 만료로 종료됨에 따라 「주식회사 등의 외부감사에 관한 법률」제10조 제1항 및 제3항, 제4항에 의거하여 삼정회계법인을 2025년부터 2027년까지 3개년의 회계감사인으로 신규 선임하였습니다. 이에 따라 당기부터 당사 회계감사인은 삼일회계법인에서 삼정회계법인으로 변경되었습니다.

2. 내부통제에 관한 사항

1) 경영진의 내부회계 관리제도 효과성 평가 결과

사업연도 | 구분 | 운영실태 보고서보고일자 | 평가 결론 | 중요한취약점 | 시정조치계획 등
제47기 상반기(당반기) | 내부회계관리제도 | - | - | - | -
연결내부회계관리제도 | - | - | - | -
제46기(전기) | 내부회계관리제도 | 2026년 3월 5일 | 중요성의 관점에서 효과적으로 설계되어 운영되고 있다고 판단 | 해당사항 없음 | 해당사항 없음
연결내부회계관리제도 | - | - | - | -
제45기(전전기) | 내부회계관리제도 | 2025년 02월 13일 | 중요성의 관점에서 효과적으로 설계되어 운영되고 있다고 판단 | 해당사항 없음 | 해당사항 없음
연결내부회계관리제도 | - | - | - | -

2) 감사(위원회)의 내부회계관리제도 효과성 평가 결과

사업연도 | 구분 | 평가보고서보고일자 | 평가 결론 | 중요한취약점 | 시정조치계획 등
제47기 상반기(당반기) | 내부회계관리제도 | - | - | - | -
연결내부회계관리제도 | - | - | - | -
제46기(전기) | 내부회계관리제도 | 2026년 03월 05일 | 중요성의 관점에서 효과적으로 설계되어 운영되고 있다고 판단 | 해당사항 없음 | 해당사항 없음
연결내부회계관리제도 | - | - | - | -
제45기(전전기) | 내부회계관리제도 | 2025년 02월 13일 | 중요성의 관점에서 효과적으로 설계되어 운영되고 있다고 판단 | 해당사항 없음 | 해당사항 없음
연결내부회계관리제도 | - | - | - | -

3) 감사인의 내부회계관리제도 감사의견(검토결론)

사업연도 | 구분 | 감사인 | 유형(감사/검토) | 감사의견 또는검토결론 | 지적사항 | 회사의대응조치
제47기 상반기(당기) | 내부회계관리제도 | 삼정회계법인 | - | - | - | -
연결내부회계관리제도 | - | - | - | - | -
제46기(전기) | 내부회계관리제도 | 삼정회계법인 | 감사 | 적정의견 | 해당사항 없음 | 해당사항 없음
연결내부회계관리제도 | - | - | - | - | -
제45기(전전기) | 내부회계관리제도 | 삼일회계법인 | 감사 | 적정의견 | 해당사항 없음 | 해당사항 없음
연결내부회계관리제도 | - | - | - | - | -

4) 내부회계관리ㆍ운영조직 인력 및 공인회계사 보유현황

소속기관또는 부서 | 총 원 | 내부회계담당인력의 공인회계사 자격증보유비율 | 내부회계담당인력의평균경력월수
내부회계담당인력수(A) | 공인회계사자격증소지자수(B) | 비율(B/A*100)
이사회 | 3 | 2 | - | - | 260
감사 | 1 | 1 | - | - | 217
회계처리부서 | 9 | 9 | - | - | 83
전산운영부서 | 8 | 2 | - | - | 240
자금운영부서 | 5 | 4 | - | - | 109
공시부서 | 4 | 1 | - | - | 260

5) 회계담당자의 경력 및 교육실적

직책(직위) | 성명 | 회계담당자등록여부 | 경력(단위:년, 개월) | 교육실적(단위:시간)
근무연수 | 회계관련경력 | 당기 | 누적
내부회계관리자 | 김정영 | - | 4년9개월 | 22년 | - | -
회계담당임원 | 최계동 | - | 3개월 | 33년 | - | -
회계담당직원 | 최원석 | - | 8년 | 10년1개월 | - | -

VI. 이사회 등 회사의 기관에 관한 사항

1. 이사회에 관한 사항

1) 이사회 구성 개요
(1) 당사의 이사회는 2인의 상근(사내) 이사와 1인의 독립이사 총 3인의 이사로 구성되어 있습니다.(2) 이사회의 공정성과 독립성을 도모하기 위하여 김정영 사내이사를 이사회 의장으로 선출하여 이사회 의장을 대표이사와 분리하였습니다.

2) 중요 의결사항

회차 | 개최일자 | 의안내용 | 이사회 구성원
김정영 의장(사내이사)(출석율: 100%) | 곽동신 대표이사(사내이사)(출석율:100%) | 이가근 독립이사(출석율: 90%)
찬반여부 | 찬반여부 | 찬반여부
2026-01 | 2026.01.02 | 한미베트남(HANMI Vietnam Co., Ltd.) 자금 대여의 건 | 찬성 | 찬성 | 찬성
2026-02 | 2026.01.21 | 2026년 안전보건관리 계획 보고의 건 | 찬성 | 찬성 | 찬성
2026-03 | 2026.02.06 | 제46기 (2025년도) 연결재무제표 및 재무제표 승인의 건 | 찬성 | 찬성 | 찬성
2026-04 | 2026.02.11 | 1. 제46기 (2025년) 정기 배당 결의2. 전자투표제 도입의 건 | 찬성 | 찬성 | 찬성
2026-05 | 2026.03.05 | 1. 제46기(2025년) 정기주주총회 소집의 건2. 내부회계관리제도 운영실태 보고의 건3. 내부회계관리제도 운영실태 평가 보고의 건 | 찬성 | 찬성 | 찬성
2026-06 | 2026.03.06 | 1. 사외이사 급여 결정의 건2. 임원 인사발령(승진) 승인의 건 | 찬성 | 찬성 | 찬성
2026-07 | 2026.03.09 | 내부회계관리규정 일부 개정의 건 | 찬성 | 찬성 | 찬성
2026-08 | 2026.04.08 | 임원 선임 및 위촉계약 체결 승인의 건 | 찬성 | 찬성 | 찬성
2026-09 | 2026.05.13 | 해외 법인 해산 및 청산의 건 | 찬성 | 찬성 | 찬성
2026-10 | 2026.06.12 | 타법인 주식 취득 결정의 건 | 찬성 | 찬성 | -

3) 이사의 독립성- 당사의 이사 3명에 대한 각각의 추천인 및 선임배경은 다음과 같습니다.

성명 | 임기 | 연임여부 | 추천인 | 선임배경 | 활동분야 | 회사와의거래 | 최대주주등과의 관계
곽동신 | 2025.3.21~2028.3.21 (3년) | 연임 | 이사회 | 당사의 업무 총괄, 대외적 업무를 안정적으로 수행하기 위함 | 경영총괄(대표이사) | - | 본인
김정영 | 2025.9.17~2028.9.17 (3년) | - | 이사회 | 금융시장에 대한 풍부한 지식과 경험을 바탕으로 쌓은 전문성과 실무 경험으로 향후 회사 성장에 큰 도움과 기여를 할 것으로 기대함 | IR부문장/CFO(이사회의장) | - | -
이가근 | 2025.3.21~2027.3.21 (2년) | 연임 | 이사회 | 다년간의 증권사 반도체 애널리스트 직무 수행을통해 쌓은 IT 산업 및 기업 관련 지식에 기반한경영지원과 자문을 받고자 함 | 경영지원 및 자문(독립이사) | - | -

4) 독립이사 및 그 변동현황

 | (단위 : 명)

이사의 수 | 독립(사외)이사* 수 | 독립(사외)이사* 변동현황
선임 | 해임 | 중도퇴임
3 | 1 | - | - | -

5) 독립이사 지원 등(1) 지원조직 보유여부: 당사는 본 보고서 작성 기준일 현재 독립이사의 직무수행을 보조하기 위한 별도의 지원조직을 보유하고 있지 않습니다.

(2) 독립이사 교육 미실시 내역

독립(사외)이사* 교육 실시여부 | 독립(사외)이사* 교육 미실시 사유
미실시 | 현, 독립이사의 경력사항을 고려할 때 독립이사 업무를수행하는데 필요한 경험과 지식을 충분히 보유하고 있어별도 교육의 필요성이 발생하지 않음

2. 감사제도에 관한 사항

당사는 본 보고서 작성기준일 현재 감사위원회를 별도로 설치하고 있지 아니하며주주총회 결의에 의하여 선임된 감사 1명이 감사업무를 수행하고 있습니다.
1) 감사의 인적사항

성 명 | 주 요 경 력 | 비 고
신영태 | - 한성대 대학원 경영학 박사- (전) 금융감독원 비은행검사국(국장검사역)- (전) KB자산운용(주) 상근감사위원- (전) 연세대 경제대학원 겸임교수 | 상근

2) 감사의 독립성
감사는 이사회에 참석하여 독립적으로 이사의 업무를 감독할 수 있으며, 제반업무와 관련하여 관련장부 및 관계서류를 해당부서에 제출할 것을 요구할 수 있습니다. 또한 필요시 회사로부터 영업에 관한 사항을 보고 받을 수 있으며, 적절한 방법으로 경영정보에 접근할 수 있습니다.

3) 감사의 주요활동 내역

회 차 | 개최일자 | 의 안 내 용 | 가결여부 | 감사신영태
2026-01 | 2026.01.02 | 한미베트남(HANMI Vietnam Co., Ltd.) 자금 대여의 건 | 가결 | 출석
2026-02 | 2026.01.21 | 2026년 안전보건관리 계획 보고의 건 | 가결 | 출석
2026-03 | 2026.02.06 | 제46기 (2025년도) 연결재무제표 및 재무제표 승인의 건 | 가결 | 출석
2026-04 | 2026.02.11 | 1. 제46기 (2025년) 정기 배당 결의2. 전자투표제 도입의 건 | 가결 | 출석
2026-05 | 2026.03.05 | 1. 제46기(2025년) 정기주주총회 소집의 건2. 내부회계관리제도 운영실태 보고의 건3. 내부회계관리제도 운영실태 평가 보고의 건 | 가결 | 출석
2026-06 | 2026.03.06 | 1. 사외이사 급여 결정의 건2. 임원 인사발령(승진) 승인의 건 | 가결 | 출석
2026-07 | 2026.03.09 | 내부회계관리규정 일부 개정의 건 | 가결 | 출석
2026-08 | 202.604.08 | 임원 선임 및 위촉계약 체결 승인의 건 | 가결 | 출석
2026-09 | 2026.05.13 | 해외법인 해산 및 청산의 건 | 가결 | 출석
2026-10 | 2026.06.12 | 타법인 주식 취득 결정의 건 | 가결 | 출석

4) 감사 지원 등

(1) 감사 교육 미실시 내역

감사 교육 실시여부 | 감사 교육 미실시 사유
미실시 | 현, 상근감사의 경력사항을 고려할 때 감사업무를 수행하는데 필요한 경험과 지식을 충분히 보유하고 있어 별도의 교육의 필요성이 발생하지 않음

