# Naver Cloud — 2026 Q2 — 반기보고서 (2026.06)
# source label: Naver Cloud Q2 FY2026 (08-14-2026)
# DART rcept_no: 20260814002266   filed: 20260814   url: https://dart.fss.or.kr/dsaf001/main.do?rcptNo=20260814002266
# financials: 연결 (consolidated), KRW

## FINANCIAL STATEMENTS (fnlttSinglAcntAll)


### 재무상태표
account | 제 28 기 반기말 | YTD | 제 27 기말 | 전전기
김승언 | 미등기임원 | 2021년 03월 24일 | 신주교부, 자기주식교부 | 보통주 | 10,000 | 0 | 0 | 0 | 0 | 10,000 | 2024년 3월 24일~2029년 3월 23일 | 384,500 | X | 주4)
김아영 | 미등기임원 | 2020년 02월 26일 | 신주교부, 자기주식교부 | 보통주 | 53 | 0 | 0 | 0 | 0 | 53 | 2022년 2월 26일~2027년 2월 25일 | 186,000 | X | 주3)
김아영 | 미등기임원 | 2020년 02월 26일 | 신주교부, 자기주식교부 | 보통주 | 1,000 | 0 | 0 | 0 | 0 | 1,000 | 2023년 2월 26일~2028년 2월 25일 | 186,000 | X | 주2)
김아영 | 미등기임원 | 2021년 02월 23일 | 신주교부, 자기주식교부 | 보통주 | 27 | 0 | 0 | 0 | 0 | 27 | 2023년 2월 23일~2028년 2월 22일 | 362,500 | X | 주3)
김연태 | 미등기임원 | 2019년 02월 27일 | 신주교부, 자기주식교부 | 보통주 | 185 | 0 | 0 | 185 | 0 | 0 | 2021년 2월 27일~2026년 2월 26일 | 128,900 | X | 주3)
김연태 | 미등기임원 | 2019년 03월 22일 | 신주교부, 자기주식교부 | 보통주 | 1,000 | 0 | 0 | 1,000 | 0 | 0 | 2022년 3월 22일~2027년 3월 21일 | 131,000 | X | 주2)
김연태 | 미등기임원 | 2020년 02월 26일 | 신주교부, 자기주식교부 | 보통주 | 2,000 | 0 | 0 | 0 | 0 | 2,000 | 2023년 2월 26일~2028년 2월 25일 | 186,000 | X | 주2)
김연태 | 미등기임원 | 2020년 02월 26일 | 신주교부, 자기주식교부 | 보통주 | 53 | 0 | 0 | 53 | 0 | 0 | 2022년 2월 26일~2027년 2월 25일 | 186,000 | X | 주3)
김연태 | 미등기임원 | 2021년 03월 24일 | 신주교부, 자기주식교부 | 보통주 | 4,000 | 0 | 0 | 0 | 0 | 4,000 | 2024년 3월 24일~2029년 3월 23일 | 384,500 | X | 주4)
김재헌 | 미등기임원 | 2020년 03월 27일 | 신주교부, 자기주식교부 | 보통주 | 4,000 | 0 | 0 | 0 | 0 | 4,000 | 2023년 3월 27일~2028년 3월 26일 | 186,000 | X | 주2)
김재헌 | 미등기임원 | 2021년 03월 24일 | 신주교부, 자기주식교부 | 보통주 | 6,000 | 0 | 0 | 0 | 0 | 6,000 | 2024년 3월 24일~2029년 3월 23일 | 384,500 | X | 주4)
김정미 | 미등기임원 | 2019년 03월 22일 | 신주교부, 자기주식교부 | 보통주 | 2,000 | 400 | 0 | 1,800 | 0 | 200 | 2022년 3월 22일~2027년 3월 21일 | 131,000 | X | 주2)
김정미 | 미등기임원 | 2020년 03월 27일 | 신주교부, 자기주식교부 | 보통주 | 6,000 | 0 | 0 | 0 | 0 | 6,000 | 2023년 3월 27일~2028년 3월 26일 | 186,000 | X | 주2)
김정미 | 미등기임원 | 2021년 03월 24일 | 신주교부, 자기주식교부 | 보통주 | 6,000 | 0 | 0 | 0 | 0 | 6,000 | 2024년 3월 24일~2029년 3월 23일 | 384,500 | X | 주4)
김정식 | 미등기임원 | 2019년 03월 22일 | 신주교부, 자기주식교부 | 보통주 | 1,000 | 0 | 0 | 1,000 | 0 | 0 | 2022년 3월 22일~2027년 3월 21일 | 131,000 | X | 주2)
김정식 | 미등기임원 | 2020년 03월 27일 | 신주교부, 자기주식교부 | 보통주 | 4,000 | 0 | 0 | 0 | 0 | 4,000 | 2023년 3월 27일~2028년 3월 26일 | 186,000 | X | 주2)
김정식 | 미등기임원 | 2021년 03월 24일 | 신주교부, 자기주식교부 | 보통주 | 4,000 | 0 | 0 | 0 | 0 | 4,000 | 2024년 3월 24일~2029년 3월 23일 | 384,500 | X | 주4)
김주관 | 미등기임원 | 2019년 03월 22일 | 신주교부, 자기주식교부 | 보통주 | 7,000 | 0 | 0 | 4,000 | 0 | 3,000 | 2022년 3월 22일~2027년 3월 21일 | 131,000 | X | 주2)
김주관 | 미등기임원 | 2020년 03월 27일 | 신주교부, 자기주식교부 | 보통주 | 14,000 | 0 | 0 | 0 | 0 | 14,000 | 2023년 3월 27일~2028년 3월 26일 | 186,000 | X | 주2)
김주관 | 미등기임원 | 2021년 03월 24일 | 신주교부, 자기주식교부 | 보통주 | 14,000 | 0 | 0 | 0 | 0 | 14,000 | 2024년 3월 24일~2029년 3월 23일 | 384,500 | X | 주4)
김평송 | 미등기임원 | 2019년 03월 22일 | 신주교부, 자기주식교부 | 보통주 | 1,000 | 800 | 0 | 1,000 | 0 | 0 | 2022년 3월 22일~2027년 3월 21일 | 131,000 | X | 주2)
김평송 | 미등기임원 | 2020년 02월 26일 | 신주교부, 자기주식교부 | 보통주 | 2,000 | 0 | 0 | 0 | 0 | 2,000 | 2023년 2월 26일~2028년 2월 25일 | 186,000 | X | 주2)
김평송 | 미등기임원 | 2021년 03월 24일 | 신주교부, 자기주식교부 | 보통주 | 4,000 | 0 | 0 | 0 | 0 | 4,000 | 2024년 3월 24일~2029년 3월 23일 | 384,500 | X | 주4)
김현창 | 미등기임원 | 2021년 02월 23일 | 신주교부, 자기주식교부 | 보통주 | 27 | 0 | 0 | 0 | 0 | 27 | 2023년 2월 23일~2028년 2월 22일 | 362,500 | X | 주3)
김현창 | 미등기임원 | 2021년 02월 23일 | 신주교부, 자기주식교부 | 보통주 | 1,500 | 0 | 0 | 0 | 0 | 1,500 | 2024년 2월 23일~2029년 2월 22일 | 362,500 | X | 주4)
김효 | 미등기임원 | 2020년 03월 27일 | 신주교부, 자기주식교부 | 보통주 | 6,000 | 1,000 | 0 | 1,000 | 0 | 5,000 | 2023년 3월 27일~2028년 3월 26일 | 186,000 | X | 주2)
김효 | 미등기임원 | 2021년 03월 24일 | 신주교부, 자기주식교부 | 보통주 | 6,000 | 0 | 0 | 0 | 0 | 6,000 | 2024년 3월 24일~2029년 3월 23일 | 384,500 | X | 주4)
나은빈 | 미등기임원 | 2019년 03월 22일 | 신주교부, 자기주식교부 | 보통주 | 1,000 | 0 | 0 | 0 | 0 | 1,000 | 2022년 3월 22일~2027년 3월 21일 | 131,000 | X | 주2)
나은빈 | 미등기임원 | 2020년 02월 26일 | 신주교부, 자기주식교부 | 보통주 | 53 | 0 | 0 | 0 | 0 | 53 | 2022년 2월 26일~2027년 2월 25일 | 186,000 | X | 주3)
나은빈 | 미등기임원 | 2020년 02월 26일 | 신주교부, 자기주식교부 | 보통주 | 2,000 | 0 | 0 | 0 | 0 | 2,000 | 2023년 2월 26일~2028년 2월 25일 | 186,000 | X | 주2)
나은빈 | 미등기임원 | 2021년 02월 23일 | 신주교부, 자기주식교부 | 보통주 | 27 | 0 | 0 | 0 | 0 | 27 | 2023년 2월 23일~2028년 2월 22일 | 362,500 | X | 주3)
나은빈 | 미등기임원 | 2021년 02월 23일 | 신주교부, 자기주식교부 | 보통주 | 3,000 | 0 | 0 | 0 | 0 | 3,000 | 2024년 2월 23일~2029년 2월 22일 | 362,500 | X | 주4)
노상철 | 미등기임원 | 2020년 03월 27일 | 신주교부, 자기주식교부 | 보통주 | 6,000 | 0 | 0 | 0 | 0 | 6,000 | 2023년 3월 27일~2028년 3월 26일 | 186,000 | X | 주2)
노상철 | 미등기임원 | 2021년 03월 24일 | 신주교부, 자기주식교부 | 보통주 | 8,000 | 0 | 0 | 0 | 0 | 8,000 | 2024년 3월 24일~2029년 3월 23일 | 384,500 | X | 주4)
목경태 | 미등기임원 | 2020년 02월 26일 | 신주교부, 자기주식교부 | 보통주 | 2,000 | 700 | 0 | 1,200 | 0 | 800 | 2023년 2월 26일~2028년 2월 25일 | 186,000 | X | 주2)
목경태 | 미등기임원 | 2021년 03월 24일 | 신주교부, 자기주식교부 | 보통주 | 4,000 | 0 | 0 | 0 | 0 | 4,000 | 2024년 3월 24일~2029년 3월 23일 | 384,500 | X | 주4)
박홍석 | 미등기임원 | 2019년 03월 22일 | 신주교부, 자기주식교부 | 보통주 | 1,000 | 0 | 0 | 0 | 0 | 1,000 | 2022년 3월 22일~2027년 3월 21일 | 131,000 | X | 주2)
박준성 | 미등기임원 | 2019년 03월 22일 | 신주교부, 자기주식교부 | 보통주 | 1,000 | 0 | 0 | 0 | 0 | 1,000 | 2022년 3월 22일~2027년 3월 21일 | 131,000 | X | 주2)
박준성 | 미등기임원 | 2020년 02월 26일 | 신주교부, 자기주식교부 | 보통주 | 2,000 | 0 | 0 | 0 | 0 | 2,000 | 2023년 2월 26일~2028년 2월 25일 | 186,000 | X | 주2)
박준성 | 미등기임원 | 2020년 02월 26일 | 신주교부, 자기주식교부 | 보통주 | 53 | 0 | 0 | 0 | 0 | 53 | 2022년 2월 26일~2027년 2월 25일 | 186,000 | X | 주3)
박준성 | 미등기임원 | 2021년 03월 24일 | 신주교부, 자기주식교부 | 보통주 | 4,000 | 0 | 0 | 0 | 0 | 4,000 | 2024년 3월 24일~2029년 3월 23일 | 384,500 | X | 주4)
박찬훈 | 미등기임원 | 2019년 03월 22일 | 신주교부, 자기주식교부 | 보통주 | 2,000 | 2,000 | 0 | 2,000 | 0 | 0 | 2022년 3월 22일~2027년 3월 21일 | 131,000 | X | 주2)
박찬훈 | 미등기임원 | 2020년 03월 27일 | 신주교부, 자기주식교부 | 보통주 | 4,000 | 0 | 0 | 0 | 0 | 4,000 | 2023년 3월 27일~2028년 3월 26일 | 186,000 | X | 주2)
박찬훈 | 미등기임원 | 2021년 03월 24일 | 신주교부, 자기주식교부 | 보통주 | 4,000 | 0 | 0 | 0 | 0 | 4,000 | 2024년 3월 24일~2029년 3월 23일 | 384,500 | X | 주4)
박태진 | 미등기임원 | 2020년 02월 26일 | 신주교부, 자기주식교부 | 보통주 | 1,000 | 0 | 0 | 0 | 0 | 1,000 | 2023년 2월 26일~2028년 2월 25일 | 186,000 | X | 주2)
박태진 | 미등기임원 | 2021년 03월 24일 | 신주교부, 자기주식교부 | 보통주 | 4,000 | 0 | 0 | 0 | 0 | 4,000 | 2024년 3월 24일~2029년 3월 23일 | 384,500 | X | 주4)
박호균 | 미등기임원 | 2021년 03월 24일 | 신주교부, 자기주식교부 | 보통주 | 4,000 | 0 | 0 | 0 | 0 | 4,000 | 2024년 3월 24일~2029년 3월 23일 | 384,500 | X | 주4)
백종원 | 미등기임원 | 2019년 02월 27일 | 신주교부, 자기주식교부 | 보통주 | 278 | 278 | 0 | 278 | 0 | 0 | 2021년 2월 27일~2026년 2월 26일 | 128,900 | X | 주3)
백종원 | 미등기임원 | 2019년 03월 22일 | 신주교부, 자기주식교부 | 보통주 | 1,000 | 0 | 0 | 0 | 0 | 1,000 | 2022년 3월 22일~2027년 3월 21일 | 131,000 | X | 주2)
백종원 | 미등기임원 | 2020년 03월 27일 | 신주교부, 자기주식교부 | 보통주 | 4,000 | 0 | 0 | 0 | 0 | 4,000 | 2023년 3월 27일~2028년 3월 26일 | 186,000 | X | 주2)
백종원 | 미등기임원 | 2021년 03월 24일 | 신주교부, 자기주식교부 | 보통주 | 4,000 | 0 | 0 | 0 | 0 | 4,000 | 2024년 3월 24일~2029년 3월 23일 | 384,500 | X | 주4)
서명원 | 미등기임원 | 2020년 02월 26일 | 신주교부, 자기주식교부 | 보통주 | 2,000 | 0 | 0 | 0 | 0 | 2,000 | 2023년 2월 26일~2028년 2월 25일 | 186,000 | X | 주2)
서명원 | 미등기임원 | 2021년 02월 23일 | 신주교부, 자기주식교부 | 보통주 | 27 | 0 | 0 | 0 | 0 | 27 | 2023년 2월 23일~2028년 2월 22일 | 362,500 | X | 주3)
서명원 | 미등기임원 | 2021년 02월 23일 | 신주교부, 자기주식교부 | 보통주 | 3,000 | 0 | 0 | 0 | 0 | 3,000 | 2024년 2월 23일~2029년 2월 22일 | 362,500 | X | 주4)
서승원 | 미등기임원 | 2020년 02월 26일 | 신주교부, 자기주식교부 | 보통주 | 1,000 | 0 | 0 | 500 | 0 | 500 | 2023년 2월 26일~2028년 2월 25일 | 186,000 | X | 주2)
서승원 | 미등기임원 | 2021년 02월 23일 | 신주교부, 자기주식교부 | 보통주 | 27 | 0 | 0 | 0 | 0 | 27 | 2023년 2월 23일~2028년 2월 22일 | 362,500 | X | 주3)
서승원 | 미등기임원 | 2021년 02월 23일 | 신주교부, 자기주식교부 | 보통주 | 2,000 | 0 | 0 | 0 | 0 | 2,000 | 2024년 2월 23일~2029년 2월 22일 | 362,500 | X | 주4)
서유경 | 미등기임원 | 2020년 02월 26일 | 신주교부, 자기주식교부 | 보통주 | 2,000 | 0 | 0 | 0 | 0 | 2,000 | 2023년 2월 26일~2028년 2월 25일 | 186,000 | X | 주2)
서유경 | 미등기임원 | 2021년 03월 24일 | 신주교부, 자기주식교부 | 보통주 | 4,000 | 0 | 0 | 0 | 0 | 4,000 | 2024년 3월 24일~2029년 3월 23일 | 384,500 | X | 주4)
송대섭 | 미등기임원 | 2019년 02월 27일 | 신주교부, 자기주식교부 | 보통주 | 232 | 232 | 0 | 232 | 0 | 0 | 2021년 2월 27일~2026년 2월 26일 | 128,900 | X | 주3)
송대섭 | 미등기임원 | 2019년 03월 22일 | 신주교부, 자기주식교부 | 보통주 | 1,000 | 1,000 | 0 | 1,000 | 0 | 0 | 2022년 3월 22일~2027년 3월 21일 | 131,000 | X | 주2)
송대섭 | 미등기임원 | 2020년 03월 27일 | 신주교부, 자기주식교부 | 보통주 | 4,000 | 4,000 | 0 | 4,000 | 0 | 0 | 2023년 3월 27일~2028년 3월 26일 | 186,000 | X | 주2)
송대섭 | 미등기임원 | 2021년 03월 24일 | 신주교부, 자기주식교부 | 보통주 | 6,000 | 0 | 0 | 0 | 0 | 6,000 | 2024년 3월 24일~2029년 3월 23일 | 384,500 | X | 주4)
송영인 | 미등기임원 | 2020년 02월 26일 | 신주교부, 자기주식교부 | 보통주 | 2,000 | 0 | 0 | 0 | 0 | 2,000 | 2023년 2월 26일~2028년 2월 25일 | 186,000 | X | 주2)
송영인 | 미등기임원 | 2021년 02월 23일 | 신주교부, 자기주식교부 | 보통주 | 27 | 0 | 0 | 0 | 0 | 27 | 2023년 2월 23일~2028년 2월 22일 | 362,500 | X | 주3)
송재훈 | 미등기임원 | 2019년 02월 27일 | 신주교부, 자기주식교부 | 보통주 | 170 | 170 | 0 | 170 | 0 | 0 | 2021년 2월 27일~2026년 2월 26일 | 128,900 | X | 주3)
송재훈 | 미등기임원 | 2019년 03월 22일 | 신주교부, 자기주식교부 | 보통주 | 1,000 | 0 | 0 | 0 | 0 | 1,000 | 2022년 3월 22일~2027년 3월 21일 | 131,000 | X | 주2)
송재훈 | 미등기임원 | 2020년 03월 27일 | 신주교부, 자기주식교부 | 보통주 | 4,000 | 0 | 0 | 0 | 0 | 4,000 | 2023년 3월 27일~2028년 3월 26일 | 186,000 | X | 주2)
송재훈 | 미등기임원 | 2021년 03월 24일 | 신주교부, 자기주식교부 | 보통주 | 4,000 | 0 | 0 | 0 | 0 | 4,000 | 2024년 3월 24일~2029년 3월 23일 | 384,500 | X | 주4)
신중휘 | 미등기임원 | 2019년 02월 27일 | 신주교부, 자기주식교부 | 보통주 | 185 | 185 | 0 | 185 | 0 | 0 | 2021년 2월 27일~2026년 2월 26일 | 128,900 | X | 주3)
신중휘 | 미등기임원 | 2019년 03월 22일 | 신주교부, 자기주식교부 | 보통주 | 1,000 | 0 | 0 | 0 | 0 | 1,000 | 2022년 3월 22일~2027년 3월 21일 | 131,000 | X | 주2)
신중휘 | 미등기임원 | 2020년 03월 27일 | 신주교부, 자기주식교부 | 보통주 | 4,000 | 0 | 0 | 0 | 0 | 4,000 | 2023년 3월 27일~2028년 3월 26일 | 186,000 | X | 주2)
신중휘 | 미등기임원 | 2021년 03월 24일 | 신주교부, 자기주식교부 | 보통주 | 4,000 | 0 | 0 | 0 | 0 | 4,000 | 2024년 3월 24일~2029년 3월 23일 | 384,500 | X | 주4)
심동윤 | 미등기임원 | 2019년 03월 22일 | 신주교부, 자기주식교부 | 보통주 | 1,000 | 0 | 0 | 0 | 0 | 1,000 | 2022년 3월 22일~2027년 3월 21일 | 131,000 | X | 주2)
심동윤 | 미등기임원 | 2020년 02월 26일 | 신주교부, 자기주식교부 | 보통주 | 53 | 0 | 0 | 0 | 0 | 53 | 2022년 2월 26일~2027년 2월 25일 | 186,000 | X | 주3)
심동윤 | 미등기임원 | 2020년 02월 26일 | 신주교부, 자기주식교부 | 보통주 | 2,000 | 0 | 0 | 0 | 0 | 2,000 | 2023년 2월 26일~2028년 2월 25일 | 186,000 | X | 주2)
심동윤 | 미등기임원 | 2021년 02월 23일 | 신주교부, 자기주식교부 | 보통주 | 27 | 0 | 0 | 0 | 0 | 27 | 2023년 2월 23일~2028년 2월 22일 | 362,500 | X | 주3)
심동윤 | 미등기임원 | 2021년 02월 23일 | 신주교부, 자기주식교부 | 보통주 | 2,000 | 0 | 0 | 0 | 0 | 2,000 | 2024년 2월 23일~2029년 2월 22일 | 362,500 | X | 주4)
양상환 | 미등기임원 | 2020년 02월 26일 | 신주교부, 자기주식교부 | 보통주 | 2,000 | 2,000 | 0 | 2,000 | 0 | 0 | 2023년 2월 26일~2028년 2월 25일 | 186,000 | X | 주2)
양상환 | 미등기임원 | 2021년 02월 23일 | 신주교부, 자기주식교부 | 보통주 | 27 | 0 | 0 | 0 | 0 | 27 | 2023년 2월 23일~2028년 2월 22일 | 362,500 | X | 주3)
양상환 | 미등기임원 | 2021년 02월 23일 | 신주교부, 자기주식교부 | 보통주 | 1,000 | 0 | 0 | 0 | 0 | 1,000 | 2024년 2월 23일~2029년 2월 22일 | 362,500 | X | 주4)
오성권 | 미등기임원 | 2019년 03월 22일 | 신주교부, 자기주식교부 | 보통주 | 1,000 | 0 | 0 | 1,000 | 0 | 0 | 2022년 3월 22일~2027년 3월 21일 | 131,000 | X | 주2)
오성권 | 미등기임원 | 2020년 02월 26일 | 신주교부, 자기주식교부 | 보통주 | 1,000 | 309 | 0 | 1,000 | 0 | 0 | 2023년 2월 26일~2028년 2월 25일 | 186,000 | X | 주2)
오성권 | 미등기임원 | 2021년 03월 24일 | 신주교부, 자기주식교부 | 보통주 | 4,000 | 0 | 0 | 0 | 0 | 4,000 | 2024년 3월 24일~2029년 3월 23일 | 384,500 | X | 주4)
오현진 | 미등기임원 | 2019년 02월 27일 | 신주교부, 자기주식교부 | 보통주 | 77 | 0 | 0 | 77 | 0 | 0 | 2021년 2월 27일~2026년 2월 26일 | 128,900 | X | 주3)
오현진 | 미등기임원 | 2019년 03월 22일 | 신주교부, 자기주식교부 | 보통주 | 1,000 | 300 | 0 | 700 | 0 | 300 | 2022년 3월 22일~2027년 3월 21일 | 131,000 | X | 주2)
오현진 | 미등기임원 | 2020년 02월 26일 | 신주교부, 자기주식교부 | 보통주 | 53 | 0 | 0 | 0 | 0 | 53 | 2022년 2월 26일~2027년 2월 25일 | 186,000 | X | 주3)
오현진 | 미등기임원 | 2020년 02월 26일 | 신주교부, 자기주식교부 | 보통주 | 2,000 | 0 | 0 | 0 | 0 | 2,000 | 2023년 2월 26일~2028년 2월 25일 | 186,000 | X | 주2)
오현진 | 미등기임원 | 2021년 02월 23일 | 신주교부, 자기주식교부 | 보통주 | 27 | 0 | 0 | 0 | 0 | 27 | 2023년 2월 23일~2028년 2월 22일 | 362,500 | X | 주3)
오현진 | 미등기임원 | 2021년 02월 23일 | 신주교부, 자기주식교부 | 보통주 | 2,000 | 0 | 0 | 0 | 0 | 2,000 | 2024년 2월 23일~2029년 2월 22일 | 362,500 | X | 주4)
우상훈 | 미등기임원 | 2020년 03월 27일 | 신주교부, 자기주식교부 | 보통주 | 4,000 | 0 | 0 | 0 | 0 | 4,000 | 2023년 3월 27일~2028년 3월 26일 | 186,000 | X | 주2)
우상훈 | 미등기임원 | 2021년 03월 24일 | 신주교부, 자기주식교부 | 보통주 | 4,000 | 0 | 0 | 0 | 0 | 4,000 | 2024년 3월 24일~2029년 3월 23일 | 384,500 | X | 주4)
원성재 | 미등기임원 | 2020년 03월 27일 | 신주교부, 자기주식교부 | 보통주 | 4,000 | 0 | 0 | 0 | 0 | 4,000 | 2023년 3월 27일~2028년 3월 26일 | 186,000 | X | 주2)
원성재 | 미등기임원 | 2021년 03월 24일 | 신주교부, 자기주식교부 | 보통주 | 6,000 | 0 | 0 | 0 | 0 | 6,000 | 2024년 3월 24일~2029년 3월 23일 | 384,500 | X | 주4)
유봉석 | 미등기임원 | 2019년 03월 22일 | 신주교부, 자기주식교부 | 보통주 | 7,000 | 0 | 0 | 0 | 0 | 7,000 | 2022년 3월 22일~2027년 3월 21일 | 131,000 | X | 주2)
유봉석 | 미등기임원 | 2020년 03월 27일 | 신주교부, 자기주식교부 | 보통주 | 10,000 | 0 | 0 | 0 | 0 | 10,000 | 2023년 3월 27일~2028년 3월 26일 | 186,000 | X | 주2)
유봉석 | 미등기임원 | 2021년 03월 24일 | 신주교부, 자기주식교부 | 보통주 | 10,000 | 0 | 0 | 0 | 0 | 10,000 | 2024년 3월 24일~2029년 3월 23일 | 384,500 | X | 주4)
윤무영 | 미등기임원 | 2019년 03월 22일 | 신주교부, 자기주식교부 | 보통주 | 1,000 | 0 | 0 | 300 | 0 | 700 | 2022년 3월 22일~2027년 3월 21일 | 131,000 | X | 주2)
윤무영 | 미등기임원 | 2020년 02월 26일 | 신주교부, 자기주식교부 | 보통주 | 2,000 | 0 | 0 | 0 | 0 | 2,000 | 2023년 2월 26일~2028년 2월 25일 | 186,000 | X | 주2)
윤무영 | 미등기임원 | 2020년 02월 26일 | 신주교부, 자기주식교부 | 보통주 | 53 | 0 | 0 | 0 | 0 | 53 | 2022년 2월 26일~2027년 2월 25일 | 186,000 | X | 주3)
윤무영 | 미등기임원 | 2021년 03월 24일 | 신주교부, 자기주식교부 | 보통주 | 4,000 | 0 | 0 | 0 | 0 | 4,000 | 2024년 3월 24일~2029년 3월 23일 | 384,500 | X | 주4)
윤소영 | 미등기임원 | 2019년 03월 22일 | 신주교부, 자기주식교부 | 보통주 | 1,000 | 1,000 | 0 | 1,000 | 0 | 0 | 2022년 3월 22일~2027년 3월 21일 | 131,000 | X | 주2)
윤소영 | 미등기임원 | 2020년 02월 26일 | 신주교부, 자기주식교부 | 보통주 | 2,000 | 0 | 0 | 0 | 0 | 2,000 | 2023년 2월 26일~2028년 2월 25일 | 186,000 | X | 주2)
윤소영 | 미등기임원 | 2021년 02월 23일 | 신주교부, 자기주식교부 | 보통주 | 27 | 0 | 0 | 0 | 0 | 27 | 2023년 2월 23일~2028년 2월 22일 | 362,500 | X | 주3)
윤소영 | 미등기임원 | 2021년 02월 23일 | 신주교부, 자기주식교부 | 보통주 | 2,000 | 0 | 0 | 0 | 0 | 2,000 | 2024년 2월 23일~2029년 2월 22일 | 362,500 | X | 주4)
윤종호 | 미등기임원 | 2019년 03월 22일 | 신주교부, 자기주식교부 | 보통주 | 3,000 | 0 | 0 | 0 | 0 | 3,000 | 2022년 3월 22일~2027년 3월 21일 | 131,000 | X | 주2)
윤종호 | 미등기임원 | 2020년 03월 27일 | 신주교부, 자기주식교부 | 보통주 | 6,000 | 0 | 0 | 0 | 0 | 6,000 | 2023년 3월 27일~2028년 3월 26일 | 186,000 | X | 주2)
윤종호 | 미등기임원 | 2021년 03월 24일 | 신주교부, 자기주식교부 | 보통주 | 8,000 | 0 | 0 | 0 | 0 | 8,000 | 2024년 3월 24일~2029년 3월 23일 | 384,500 | X | 주4)
이경률 | 미등기임원 | 2019년 03월 22일 | 신주교부, 자기주식교부 | 보통주 | 1,000 | 1,000 | 0 | 1,000 | 0 | 0 | 2022년 3월 22일~2027년 3월 21일 | 131,000 | X | 주2)
이경률 | 미등기임원 | 2020년 02월 26일 | 신주교부, 자기주식교부 | 보통주 | 2,000 | 2,000 | 0 | 2,000 | 0 | 0 | 2023년 2월 26일~2028년 2월 25일 | 186,000 | X | 주2)
이경률 | 미등기임원 | 2021년 03월 24일 | 신주교부, 자기주식교부 | 보통주 | 4,000 | 0 | 0 | 0 | 0 | 4,000 | 2024년 3월 24일~2029년 3월 23일 | 384,500 | X | 주4)
이도경 | 미등기임원 | 2019년 03월 22일 | 신주교부, 자기주식교부 | 보통주 | 1,000 | 500 | 0 | 1,000 | 0 | 0 | 2022년 3월 22일~2027년 3월 21일 | 131,000 | X | 주2)
이도경 | 미등기임원 | 2020년 02월 26일 | 신주교부, 자기주식교부 | 보통주 | 2,000 | 0 | 0 | 0 | 0 | 2,000 | 2023년 2월 26일~2028년 2월 25일 | 186,000 | X | 주2)
이도경 | 미등기임원 | 2021년 02월 23일 | 신주교부, 자기주식교부 | 보통주 | 27 | 0 | 0 | 0 | 0 | 27 | 2023년 2월 23일~2028년 2월 22일 | 362,500 | X | 주3)
이도경 | 미등기임원 | 2021년 02월 23일 | 신주교부, 자기주식교부 | 보통주 | 2,000 | 0 | 0 | 0 | 0 | 2,000 | 2024년 2월 23일~2029년 2월 22일 | 362,500 | X | 주4)
이동철 | 미등기임원 | 2019년 03월 22일 | 신주교부, 자기주식교부 | 보통주 | 1,000 | 0 | 0 | 0 | 0 | 1,000 | 2022년 3월 22일~2027년 3월 21일 | 131,000 | X | 주2)
이동철 | 미등기임원 | 2020년 02월 26일 | 신주교부, 자기주식교부 | 보통주 | 2,000 | 0 | 0 | 0 | 0 | 2,000 | 2023년 2월 26일~2028년 2월 25일 | 186,000 | X | 주2)
이동철 | 미등기임원 | 2021년 02월 23일 | 신주교부, 자기주식교부 | 보통주 | 27 | 0 | 0 | 0 | 0 | 27 | 2023년 2월 23일~2028년 2월 22일 | 362,500 | X | 주3)
이동철 | 미등기임원 | 2021년 02월 23일 | 신주교부, 자기주식교부 | 보통주 | 2,000 | 0 | 0 | 0 | 0 | 2,000 | 2024년 2월 23일~2029년 2월 22일 | 362,500 | X | 주4)
이상철 | 미등기임원 | 2019년 03월 22일 | 신주교부, 자기주식교부 | 보통주 | 4,000 | 500 | 0 | 1,000 | 0 | 3,000 | 2022년 3월 22일~2027년 3월 21일 | 131,000 | X | 주2)
이상철 | 미등기임원 | 2020년 03월 27일 | 신주교부, 자기주식교부 | 보통주 | 8,000 | 0 | 0 | 0 | 0 | 8,000 | 2023년 3월 27일~2028년 3월 26일 | 186,000 | X | 주2)
이상철 | 미등기임원 | 2021년 03월 24일 | 신주교부, 자기주식교부 | 보통주 | 8,000 | 0 | 0 | 0 | 0 | 8,000 | 2024년 3월 24일~2029년 3월 23일 | 384,500 | X | 주4)
이세훈 | 미등기임원 | 2019년 03월 22일 | 신주교부, 자기주식교부 | 보통주 | 1,000 | 500 | 0 | 500 | 0 | 500 | 2022년 3월 22일~2027년 3월 21일 | 131,000 | X | 주2)
이세훈 | 미등기임원 | 2021년 02월 23일 | 신주교부, 자기주식교부 | 보통주 | 27 | 0 | 0 | 0 | 0 | 27 | 2023년 2월 23일~2028년 2월 22일 | 362,500 | X | 주3)
이세훈 | 미등기임원 | 2021년 02월 23일 | 신주교부, 자기주식교부 | 보통주 | 1,000 | 0 | 0 | 0 | 0 | 1,000 | 2024년 2월 23일~2029년 2월 22일 | 362,500 | X | 주4)
이승택 | 미등기임원 | 2021년 02월 23일 | 신주교부, 자기주식교부 | 보통주 | 27 | 0 | 0 | 0 | 0 | 27 | 2023년 2월 23일~2028년 2월 22일 | 362,500 | X | 주3)
