# Jusung Engineering — 2026 Q2 — 반기보고서 (2026.06)
# source label: Jusung Engineering Q2 FY2026 (08-14-2026)
# DART rcept_no: 20260814002613   filed: 20260814   url: https://dart.fss.or.kr/dsaf001/main.do?rcptNo=20260814002613
# financials: 연결 (consolidated), KRW

## FINANCIAL STATEMENTS (fnlttSinglAcntAll)


### 재무상태표
account | 제 32 기 반기말 | YTD | 제 31 기말 | 전전기

이사회 및 독립(사외)이사후보추천위원회에서는 이사 후보자가 상법 등 관련 법령에서 정하는 결격사유에 해당하는지 심의하여 이사의 독립성을 확보하고 있으며, 정관 및 사규에서 요구하는 이사 자격요건의 충족 여부를 확인하고 있습니다. 사내이사는 산업,기술에 대한 전문성과 리더십 측면에서 가장 적합한 인물을 후보로 선정하고, 독립(사외)이사는 산업에 대한 이해와 IT, 경제, 금융, 기술, 회계, 재무, 법무 등 전문 분야에 대한경력이 풍부하고, 회사 및 최대주주와 이해관계가 없어 독립적인 지위에서 이사와 회사의 경영을 감독할 수 있는 인물을 후보로 선정합니다.2026년 6월 30일 현재 이러한 절차에 따라 선임된 이사 8명은 다음과 같으며, 각 이사의 주요경력은 'Ⅷ. 임원 및 직원 등에 관한 사항'을 참고하시기 바랍니다. 

(기준일 : | 2026년 06월 30일 | ) | 

직명 | 성 명 | 임기 | 연임여부(연임횟수) | 선임 배경 | 추천인 | 활동분야(담당업무) | 회사와의 거래 | 최대주주 또는주요주주와의 관계 | 비고
사내이사 | 황철주 | 2025.03.25~2028.03.25 | 연임(10회) | 대한민국 반도체, 태양광, 디스플레이 장비산업의 세계화를 실현한 대표적인 기업인임. 지속적인 혁신기술 개발로 회사의 가치를 성장시키고 새로운 기업문화 창출과 올바른 기업가정신 확산에 지대한 영향을 미치고 있으며, 앞으로도 회사의 지속가능한 성장에 있어 중추적 역할을 담당할 것으로 판단됨. | 이사회 | 대표이사/회장경영관리·전략기획/영업본부 총괄주주총회 의장이사회 의장경영위원회 위원장독립(사외)이사후보추천위원회 위원장 | 해당사항없음 | 최대주주본인 | 재선임(2025.03.25)
사내이사 | 황은석 | 2025.03.25~2028.03.25 | - | 삼성전자 반도체연구소 차세대 TD팀 책임연구원, 메모리사업부 전략마케팅실 상품기획 책임연구원, 반도체연구소 선행소자 Lab 책임연구원 등을 역임하며 차세대 반도체 기술과 전략에 대한 전문성을 보유하고 있음. 또한, 전략 기획 및 경영 관리 총괄을 담당하고 있어 최근 시시각각 변화하는 경영 환경에 빠르게 대응하여 회사의 기술 경쟁력 강화와 기업 가치 제고에 핵심 역할을 담당할 것으로 판단됨 | 이사회 | 대표이사/사장기술·개발 총괄경영위원회 위원독립(사외)이사후보추천위원회 위원 | 해당사항없음 | 최대주주친인척 | 신규선임(2025.03.25)
사내이사 | 유진혁 | 2026.03.26~2029.03.26 | - | 반도체 장비 산업 전반에 걸친 풍부한 경험과 기술 이해도를 바탕으로, 차세대 공정 및 핵심 기술 분야에서의 전문 지식을 보유하고 있음. 또한 다년간 빠르게 변화하는 기술트렌드를 이해하고 축적해 온 경험을 토대로, 글로벌 장비사로의 지속가능한 성장과 신뢰 구축에 있어 핵심 역할을 담당할 것으로 판단됨 | 이사회 | 영업본부장/사장독립(사외)이사후보추천위원회 위원 | 해당사항없음 | - | 신규선임(2026.03.26)
독립(사외)이사 | 신성철 | 2025.03.25~2028.03.25 | 연임(1회) | 국내 물리학계 대표 석학이자 혁신행정가이며 KAIST 16대 총장, 한국과학기술단체총연합회(과총) 부회장, DGIST(대구경북과학기술원) 초대 및 2대 총장 등을 역임하는 등 4차산업혁명 기술 기반을 다진 대표적 인물임. 특히'나노자성학' 분야에서 국제적 권위자로 손 꼽히며 한국 과학자 가운데 최초로 아시아자성연합회(AUMS) 상을 수여 받는 등 글로벌 자성학 발전에 기여한 공로가 높이 평가됨.따라서, IT산업의 전문성과 산업의 폭넓은 이해, 그리고 학계의 인적 네트워크를 활용하여당사의 반도체, 디스플레이, 태양광 등 혁신 기술개발에 크게 기여할 수 있을 것으로 판단됨. | 독립(사외)이사후보추천위원회 | 등기임원독립(사외)이사후보추천위원회 위원 | 해당사항없음 | 재선임(2025.03.25)
독립(사외)이사 | 석영철 | 2026.03.26~2029.03.26 | 연임(1회) | 한국산업기술평가원 전략기획단장, 한국산업기술재단 정책연구센터장, 한국산업기술진흥원장 등을 역임하며 산업기술 R&D에 특화된 전문가임. 특히 소재·부품·장비 기업의 기술애로 해소와 글로벌 공급망 확대 등 소부장 산업 생태계 강화에 앞장섰던 전략가로서 당사의 중장기적 R&D 전략과 글로벌 진출에 큰 기여를 할 것으로 판단됨. | 독립(사외)이사후보추천위원회 | 등기임원경영위원회 위원독립(사외)이사후보추천위원회 위원 | 해당사항없음 | 재선임(2026.03.26)
독립(사외)이사 | 권평오 | 2025.03.25~2028.03.25 | 연임(1회) | 본 후보자는 대한무역투자진흥공사(KOTRA) 사장, 주 사우디아라비아 대사, 산업자원부무역투자실장 등을 역임하며 글로벌 공급망 운영에 대한 풍부한 식견을 가진 전문가임. 자국우선주의에 따른 무역갈등이 심화되는 가운데 전략적 접근과 합리적 의사결정을 통해 글로벌 공급망을 확대하는데 핵심 역할을 담당할 것으로 기대됨. 따라서 글로벌 장비사로서의 도약을 위한 필수 인재로 판단됨. | 독립(사외)이사후보추천위원회 | 등기임원독립(사외)이사후보추천위원회 위원 | 해당사항없음 | 재선임(2025.03.25)
독립(사외)이사 | 김재준 | 2025.03.25~2028.03.25 | - | 본 후보자는 법무법인 태평양 고문이자, 한국거래소 코스닥시장위원회 위원장, 한국거래소 코스닥시장본부 본부장, 세계청산결제기구협회 이사, 한국예탁결제원 이사 등을 역임하며 다년간 경영 및 금융 분야 전문가로서 자본시장에 대한 폭넓은 이해와 전문성을 가짐. 증권시장에 대한 전문 지식과 경험을 바탕으로 기업 가치와 회사의 이익을 극대화하고, 회사의 경영 투명성과 건전성을 강화할 수 있는 자문 역할을 수행하여 회사의 지속성장에 기여할 것으로 판단됨 | 독립(사외)이사후보추천위원회 | 등기임원독립(사외)이사후보추천위원회 위원 | 해당사항없음 | 신규선임(2025.03.25)
독립(사외)이사 | 김현명 | 2026.03.26~2029.03.26 | - | 장기간 외교 현장에서 국제 협력 및 통상 업무를 수행해 온 국제 전문가로서 폭넓은 글로벌 네트워크와 협상 경험을 보유하고 있음. 특히 주요국에서 대한민국을 대표하여 경제, 통상 환경 변화에 대응해 온 경험은 회사의 해외 사업 확대 및 국제 리스크 대응 역량 강화에 기여할 것으로 판단됨 | 독립(사외)이사후보추천위원회 | 등기임원독립(사외)이사후보추천위원회 위원 | 해당사항없음 | 신규선임(2026.03.26)

(2) 독립(사외)이사후보추천위원회 설치 현황당사는 주주총회에서 선임하는 독립(사외)이사 후보자를 추천하고 이에 필요한 사항들을 심의, 검토하기 위한 독립(사외)이사후보추천위원회를 설치하여 운영 중입니다. 보고서 작성기준일(2026.06.30) 현재 위원회는 사내이사 3인(황철주, 황은석, 유진혁), 독립(사외)이사 5인(신성철, 석영철, 권평오, 김재준, 김현명)으로 구성되어 있으며, 위원장은 정관 제37조에 의거하여 이사회 의장인 사내이사 황철주가 맡고 있습니다. 본 위원회는 총 위원의 과반수를 독립(사외)이사로 구성하도록 하는 상법 규정을 충족하고 있습니다.독립(사외)이사후보추천위원회는 독립(사외)이사 후보군(독립(사외)이사 추천인, 대외기관 추천인 등 포함) 중에서 이사회 구성, 임기만료 예정인 독립(사외)이사의 경력과 이사회 내 위원회 활동 등 제반 사항을 종합적으로 검토하여 적임자를 선정하고 최종 독립(사외)이사 후보로 추천하고 있습니다.(3) 독립(사외)이사후보추천위원회 활동내역

위원회명 | 개최일자 | 의안내용 | 가결여부 | 이사의 성명
황철주(출석률: 100%) | 황은석(출석률: 100%) | 신성철(출석률: 100%) | 석영철(출석률: 100%) | 권평오(출석률: 100%) | 김재준(출석률: 100%)
찬 반 여 부
독립(사외)이사후보추천위원회 | 2026.02.10 | 사외이사 후보 추천의 건(후보: 석 영철) | 가결 | 참석(찬성) | 참석(찬성) | 참석(찬성) | 참석(찬성) | 참석(찬성) | 참석(찬성)

마. 독립(사외)이사의 전문성
(1) 독립(사외)이사 직무수행 지원조직당사는 독립(사외)이사가 이사회 및 이사회 내 위원회에서 전문적인 직무수행이 가능하도록 아래와 같은 지원조직을 두고 업무를 보조하고 있습니다. 

부서(팀)명 | 직원수(명) | 직위(근속연수) | 주요 활동내역
경영전략팀IR/PR part | 4 | 팀장(PL) 1명 (평균 8.0년)PL, 사원 3명 (평균 2.3년) | 연간 주주총회 및 이사회 실무 운영연간 이사회 안건의 사전 보고 및 설명,필요한 경영정보의 제공 및 요청사항 지원 등

(2) 독립(사외)이사 교육실시 현황

교육일자 | 교육실시주체 | 참석 독립(사외)이사* | 불참시 사유 | 주요 교육내용
2024년 05월 02일 | 김·장 법률사무소삼정KPMG | 신성철조 현석영철 | - | ㆍ자본시장법 및 거버넌스 설명
2024년 11월 11일 | 코스닥협회(외부교육) | 권평오 | - | ㆍ상장법인 공시 관련 주요 사례ㆍ미공개정보이용 금지 등 불공정거래 유의사항ㆍ이사의 책임ㆍ자본시장 주요이슈
2025년 10월 27일 | 회사(내부교육) | 신성철석영철권평오김재준 | - | ㆍ2025년 상법 개정안 주요 내용

* 상장회사는 독립이사, 비상장회사는 사외이사에 해당

- 당기 중 교육 실시 예정입니다.

2. 감사제도에 관한 사항

가. 감사의 인적사항
당사는 보고서 작성기준일(2026.06.30) 현재 1인의 상근감사가 있으며, 감사위원회 설치대상(자산 2조 이상의 상장회사)에 해당하지 않아 별도의 감사위원회를 설치하고 있지 않습니다.

성명 | 독립(사외)이사*여부 | 경력 | 회계ㆍ재무전문가 관련
해당 여부 | 전문가 유형 | 관련 경력
금기현 | - | - 한국청년기업가정신재단 상임이사- 숙명여자대학교 IT 공학과 겸임교수- 한국정보처리학회 회장- 전자신문사 대표이사 | 예 | 4호 유형(금융기관ㆍ정부ㆍ증권유관기관 등 경력자) | 8년 8개월

* 상장회사는 독립이사, 비상장회사는 사외이사에 해당

- 전문가 유형은 기업공시서식 작성기준 및「상법 시행령」제37조 제2항에 따른 회계ㆍ재무전문가 유형입니다.- 4호 유형: 금융기관ㆍ정부ㆍ증권유관기관 등에서 회계ㆍ재무 관련 업무 또는 이에 대한 감독업무를 수행한 경력이 합산하여 5년 이상인 자

나. 감사의 독립성
당사는 주주총회의 승인을 거쳐 감사를 선임하고 있습니다. 주주총회에서 선임할 감사 후보는 이사회가 선정하여 주주총회에 제출할 의안으로 확정하고 있습니다. 당사의 감사는 상법상 감사로서의 자격요건을 충족하며, 이사회 및 타 부서와 독립적인 위치에서 업무를 수행하고 있습니다. 상법 및 정관 규정에 따라 회계에 관한 장부와 서류를 열람하고 재무제표 및 부속명세서에 대해서도 면밀히 검토하고 있으며, 필요 시 대조, 입회, 기타 적절한 감사절차를 적용하여 감사하고 있습니다. 또한 신뢰할 수 있는 회계정보의 작성 및 공시를 위하여 설치한 내부회계관리제도의 운영실태를 내부회계관리자로부터 보고 받고 이를 검토합니다.
다. 감사의 주요 활동내역

회차 | 개최일자 | 의안내용 | 가결여부 | 감사의 성명
금기현(출석률: 100%)
찬 반 여 부
1 | 2026.02.10 | 1. 자기주식 활용 계획 및 자기주식보고서에 대한 승인의 건2. 주주 ·임직원 이익공유 검토의 건3. 자기주식 소각의 건4. 2025년도(제31기) 경영실적(잠정) 승인의 건5. 당사 투자재원 효율화 승인의 건6. 정관 일부 개정의 건7. 이사회 운영규정 개정의 건8. 사외이사후보추천위원회 운영규정 개정의 건※ 보고사항 ① 2026년 경영계획 보고 ② 2025-2026년 안전 ·보건, 환경경영 정기이사회 보고 ③ 주성 제2 용인연구소 투자 진행현황 보고 ④ 2025년 경영위원회 결의내역 보고 ⑤ 외부감사인 선임 결과 보고 ⑥ 내부회계관리제도 운영실태 보고 ⑦ 내부회계관리제도 운영실태 평가 보고 | 가결가결가결가결가결가결가결가결------- | 찬성찬성찬성찬성찬성찬성찬성찬성-------
2 | 2026.03.04 | 1. 제31기(2025년) 정기주주총회 소집 및 부의안건 결정의 건2. 경영위원회 운영규정 개정의 건 | 가결가결 | 찬성찬성
3 | 2026.04.28 | 1. 2026년 1분기 경영실적(잠정) 승인의 건2. 사외이사후보추천위원회 위원 선임의 건※ 보고사항 ① 2026년 1분기 경영위원회 결의내역 보고 | 가결가결- | 찬성찬성-

라. 감사 교육 실시 계획
당사는 내부회계관리규정 제12조(교육계획의 수립 및 실시 등)에 따라 외부전문가와감사실 직속의 내부감사 부서가

주체가 되어 내부회계관리제도 관련 법령 및 규정에서 정하는 사항 등을 이해하는데 필요한 교육계획을 수립하여 교육을 실시하고 있습니다.

마. 감사 교육 실시 현황

교육일자 | 교육실시주체 | 주요 교육내용
2026년 01월 22일 | 삼정 KPMG 경제연구원 | CES 2026으로 본 미래산업 트렌드
2026년 01월 29일 | EY한영회계법인 | NAVI의 시대, AI로 기업을 재설계하라
2026년 01월 30일 | 흑자경영연구소 | 생성형 AI시대, 다양한 AI도구 활용과 실무적용 전략
2026년 02월 11일 | EY한영회계법인 | 2026년 EY한영 개정 세법 세미나
2026년 02월 12일 | 삼정KPMG | 2026년 개정세법 설명회
2026년 02월 26일 | 상장회사감사회 | 최근 주주총회 동향 점검 및 기업의 대응
2026년 02월 27일 | 흑자경영연구소 | AI기반 내부감사 프로세스 혁신과 성과향상 방안
2026년 03월 24일 | 월터스 클루어 | 2026년 팀메이트(TeamMate) 감사포럼
2026년 03월 27일 | 흑자경영연구소 | IT 및 정보시스템 감사의 핵심절차와 최신 이슈
2026년 04월 07일 | 삼일PwC 회계법인 | 새로운 국제회계기준의 도입 : 영업손익 변동리스크와 중견 중소기업을 위한 대응전략
2026년 04월 08일 | 상장사협의회 삼정KPMG | IFRS 18 도입 : 실무쟁점과 대응전략
2026년 04월 23일 | 상장회사 감사회 | AI혁명과 글로벌 공급망 대전환 시대, 한국기업의 전략적 대응
2026년 04월 24일 | 흑자경영연구소 | 전사 리스크 관리체계, 전사 내부통제 고도화
2026년 04월 29일 | 한국딜로이트그룹&한국회계학회 | 2026년 경제 및 거버넌스 트렌드 : 기업지배기구의 전략적 대응
2026년 05월 12일 | PwC 삼일회계법인 | 지속가능성 공시 의무화 시대, 실무 대응 전략 세미나
2026년 05월 28일 | 상장회사 감사회 | AI시대의 결정지능과 감사의 역할
2026년 06월 12일 | 상장회사 감사회 | AI기본법 시행에 따른 기업의 대응과 감사(위원회)의 역할
2026년 06월 18일 | PwC 삼일회계법인 | AI 확산?사이버 보안시대, 내부통제 대응 전략
2026년 06월 25일 | 상장회사 감사회 | 노동환경의 변화와 감사의 역할
2026년 06월 29일 | PwC 삼일회계법인 | AI데이터센터 시장의 현재와 미래 : 투자의사결정과 개발리스크의 핵심포인트

바. 감사 지원조직 현황

부서(팀)명 | 직원수(명) | 직위(근속연수) | 주요 활동내역
감사실-내부감사 Part | 2 | 파트장(CL) 1명 (평균 23.5년)PL 1명 (평균 2.4년) | 내·외부 업무 관련 감사활동 수행
내부회계관리 Part | 1 | 파트장(CL) 1명 (평균 20.1년) | 내부회계관리제도 운영 및 평가
회계팀 | 4 | PL, 사원 4명 (평균 3.8년) | 회계정보 작성 등 경영전반에 관한 감사직무 수행
정보기술팀 | 3 | 팀장(CL) 1명 (평균 17.0년)CL, PL 2명 (평균 16.0년) | 정보보안 등 감사직무 수행지원

- 상기 감사실 인원에는 상근감사 금기현이 포함되어 있지 않습니다.

사. 준법지원인 등 지원조직 현황

부서(팀)명 | 직원수(명) | 직위(근속연수) | 주요 활동내역
- | - | - | -

- 당사는 본 보고서 제출일 기준 현재 준법지원인 선임을 검토하고 있습니다. 

3. 주주총회 등에 관한 사항

가. 투표제도 현황
당사는 본 보고서 제출일 현재 집중투표제와 서면투표제를 도입하지 않았으며, 2026년 3월 26일 제31기 정기주주총회에서 전자투표제를 실시하였습니다. 당사는 의결권 행사에 있어 주주의 편의를 제고하기 위하여 2016년 2월 16일 이사회 결의를 통해「상법」제368조의4(전자적 방법에 의한 의결권의 행사)에 따른 전자투표제를 채택하였으며, 2016년 3월 25일에 개최한 제21기 정기주주총회부터 전자투표제를 시행하고 있습니다.당사는 주주총회 소집공고 시 전자적 방법으로 의결권을 행사할 수 있다는 내용을 공고하고 있으며, 매 결산기 최종일에 의결권 있는 주식을 소유한 주주는 주주총회에 직접 참석하지 않고 한국예탁결제원에서 제공하는 전자투표시스템을 통하여 주주총회 10일 전부터 주주총회일 전일까지 의결권을 행사할 수 있습니다.

(기준일 : | 2026년 06월 30일 | )

투표제도 종류 | 집중투표제 | 서면투표제 | 전자투표제
도입여부 | 배제 | 미도입 | 도입
실시여부 | - | - | 제31기(2025년) 정기주주총회에서 실시

※ 당사는 본 보고서 제출일 현재 의결권 대리행사 권유 제도를 도입하고 있으며, 피권유자에게 직접 권유, 우편 또는 전자우편을 통한 송부 등의 방법을 통하여 의결권 위임을 실시하고 있습니다.
나. 소수주주권
당사는 최근 3사업연도 내 소수주주권이 행사된 경우가 없습니다.
다. 경영권 경쟁
당사는 최근 3사업연도 내 회사의 경영권 경쟁이 있었던 경우가 없습니다.

라. 의결권 현황

(기준일 : | 2026년 06월 30일 | ) | (단위 : 주)

구 분 | 주식의 종류 | 주식수 | 비고
발행주식총수(A) | 보통주 | 46,481,121 | -
우선주 | - | -
의결권없는 주식수(B) | 보통주 | 787,199 | 자기주식
우선주 | - | -
정관에 의하여 의결권 행사가 배제된 주식수(C) | 보통주 | - | -
우선주 | - | -
기타 법률에 의하여의결권 행사가 제한된 주식수(D) | 보통주 | - | -
우선주 | - | -
의결권이 부활된 주식수(E) | 보통주 | - | -
우선주 | - | -
의결권을 행사할 수 있는 주식수(F = A - B - C - D + E) | 보통주 | 45,693,922 | -
우선주 | - | -

마. 주식사무

정관상 신주인수권의 내용 | 정관 제9조 (신주인수권)① 당 회사의 주주는 신주발행에 있어서 그가 소유한 주식수에 비례하여 신주의 배정을 받을 권리를 가진다.② 이사회는 제1항 본문의 규정에 불구하고 다음 각 호의 어느 하나에 해당하는 경우에는 이사회의 결의로 주주 외의 자에게 신주를 배정할 수 있다. 1. 발행주식총수의 100분의 50을 초과하지 않는 범위 내에서 자본시장과 금융통합법에 관한 법률 제 165조의6에 따라 일반공모증자 방식으로 신주를 발행하는 경우 2. 발행주식총수의 100분의 20 범위 내에서 우리사주조합원에게 신주를 우선배정 하는 경우 3. 상법 제542조의3에 따른 주식매수선택권의 행사로 인하여 신주를 발행하는 경우 4. 발행주식총수의 100분의 50을 초과하지 않는 범위 내에서 주식예탁증서(DR)발행에 따라 신주를 발행하는 경우 5. 발행주식총수의 100분의 50을 초과하지 않는 범위 내에서 긴급한 자금조달을 위하여 국내외 금융기관 또는 기관 및 개인 투자자 등에게 신주를 발행하는 경우 6. 발행주식총수의 100분의 50을 초과하지 않는 범위 내에서 사업상 중요한 기술도입, 연구개발, 생산·판매·자본제휴, 재무구조 개선, 신규사업 진출 등 회사의 경영상 목적을 달성하기 위하여 필요한 경우 그 상대방 및 국내외 금융기관 및 기관 및 개인 투자자 등에게 신주를 발행하는 경우 7. 발행주식총수의 100분의 50을 초과하지 않는 범위 내에서 현물출자에 대하여 신주를 발행하는 경우 8. 근로자복지기본법 제32조의 2의 규정에 의한 우리사주매수선택권의 행사로 인하여 신주를 발행하는 경우 9. 발행주식총수의 100분의 50을 초과하지 않는 범위 내에서 은행 등 금융기관의 출자전환에 의한 자본참여로 신주를 발행하는 경우③ 주주외의 자에게 신주를 배정하는 경우 상법 제416조 제1호, 제2호, 제2 호의 2, 제3호 및 제4호에서 정하는 사항을 그 납입기일의 2주 전까지 주주에게 통지 또는 공고하여야 한다. 다만, 자본시장과 금융투자업에 관한 법률 제165조의9에 따라 주요사항보고서를 금융위원회 및 거래소에 공시함으로써 그 통지 및 공고를 갈음할 수 있다.④ 주주가 신주인수권을 포기 또는 상실하거나 신주배정에서 단주가 발생하는 경우에 그 처리방법은 이사회의 결의로 정한다.⑤ 제2항 각 호 중 어느 하나의 규정에 의해 신주를 발행할 경우 발행할 주식의 종류와 수 및 발행가격 등은 이사회의 결의로 정한다.
결 산 일 | 12월 31일 | 정기주주총회 | 3월 중
주주명부폐쇄및기준일 | 정관 제12조 (주주명부의 폐쇄 및 기준일)① 당 회사는 매년 1월 1일부터 1월 31일까지 권리에 관한 주주명부의 기재변경을 정지한다.② 당 회사는 매년 12월 31일 최종의 주주명부에 기재되어 있는 주주를 그 결산기에 관한 정기주주총회에서 권리를 행사할 주주로 한다.③ 당 회사는 임시주주총회의 소집 기타 필요한 경우 이사회의 결의로 3개월을 경과하지 아니하는 일정한 기간을 정하여 권리에 관한 주주명부의 기재변경을 정지하거나 이사회의 결의로 정한 날에 주주명부에 기재되어 있는 주주를, 그 권리를 행사할 주주로 할 수 있으며, 이사회가 필요하다고 인정하는 경우에는 주주명부의 기재변경정지와 기준일의 지정을 함께 할 수 있다. 회사는 이를 2주간 전에 공고하여야 한다.
주권의 종류 | -
명의개서대리인 | KB국민은행 증권대행사업부 / 02-2073-8108 / (07331) 서울시 영등포구 국제금융로8길 26 (여의도동, 국민은행 여의도본점)
주주의 특전 | 없음
공고방법 | 정관 제4조 (공고방법)당 회사의 공고는 회사의 인터넷 홈페이지(www.jseng.com)에 한다. 다만, 전산장애 또는 그 밖의 부득이한 사유로 회사의 인터넷 홈페이지에 공고를 할 수 없는 때에는 서울시에서 발행되는 매일경제신문에 한다.

- 「주식·사채 등의 전자등록에 관한 법률」(약칭: "전자증권법") 시행으로 주권 및 신주인수권증서에 표시되어야 할 권리가 의무적으로 전자등록됨에 따라 당사 정관 제8조(주권의 종류) 조항이 삭제되었습니다. 

바. 주주총회 의사록 요약

당사는 최근 3사업연도 내 본 보고서 제출일 현재 기준으로 정기주주총회 3회, 임시주주총회 1회 개최하였으며, 각 주주총회에서 결의한 내용은 다음과 같습니다.(1) 주주총회 의사록 요약

주총일자 | 안 건 | 결의내용 | 주요 논의내용
제31기정기주주총회(2026.03.26) | 제1호 의안 : 제31기(2025년) 연결 및 별도 재무제표 승인의 건 | 원안대로 승인 가결 | ㆍ제31기(2025.01.01~2025.12.31) 영업성과 보고
제2호 의안 : 자기주식 보유 및 처분 계획 승인의 건 | 원안대로 승인 가결 | ㆍ자기주식 보유 ·처분 목적, 예정 보유 ·처분 기간 등 설명
제3호 의안 : 정관 일부 개정의 건 | 원안대로 승인 가결 | ㆍ상법개정에 따른 이사 명칭 변경 반영 등 정관 개정 배경 및 내용 설명
제4호 의안 : 이사 선임의 건 제4-1호 의안 : 사외이사 선임의 건(후보 : 석 영철) 제4-2호 의안 : 사외이사 선임의 건(후보 : 김 현명) 제4-3호 의안 : 사내이사 선임의 건(후보 : 유 진혁) | 원안대로 승인 가결 | ㆍ산업에 대한 이해도, IT/경제/금융/기술/회계/재무/법무 전문성 등 후보 선임배경 설명
제5호 의안 : 감사 선임의 건(후보 : 금기현) | 원안대로 승인 가결 | ㆍ감사 자격 요건, 회계·재무전문가 등 후보 선임배경 설명
제6호 의안 : '등기임원 보수규정' 승인의 건 | 원안대로 승인 가결 | ㆍ등기임원 보수규정 제정 배경 및 내용 설명
제30기정기주주총회(2025.03.25) | 제1호 의안: 제30기(2024년) 연결 및 별도 재무제표 승인의 건 | 원안대로 승인 가결 | ㆍ제30기(2024.01.01~2024.12.31) 영업성과 보고
제2호 의안: 정관 일부 개정의 건 | 원안대로 승인 가결 | ㆍ현행법 및 표준정관 일치화, 이사 자격 명문화 등 설명
제3호 의안: 이사 선임의 건 제3-1호 의안: 사내이사 재선임의 건(후보 : 황 철주) 제3-2호 의안: 사외이사 재선임의 건(후보 : 신 성철) 제3-3호 의안: 사외이사 재선임의 건(후보 : 권 평오) 제3-4호 의안: 사내이사 신규선임의 건(후보 : 이 우경) 제3-5호 의안: 사내이사 신규선임의 건(후보 : 황 은석) 제3-6호 의안: 사외이사 신규선임의 건(후보 : 김 재준) | 원안대로 승인 가결 | ㆍ산업에 대한 이해도, IT/경제/금융/기술/회계/재무/법무 전문성 등 후보 선임배경 설명
제4호 의안 : 이사 보수한도 승인의 건 | 원안대로 승인 가결 | ㆍ이사보수 한도 검토 절차 및 구성 설명
제5호 의안 : 감사 보수한도 승인의 건 | 원안대로 승인 가결 | ㆍ감사보수 한도 검토 절차 및 구성 설명
제30기임시주주총회(2024.10.08) | 제1호 의안: 분할존속회사 사외이사 선임의 건(후보 : 권 평오) | 원안대로 승인 가결 | ㆍ사외이사 자격 요건, 사외이사후보추천위원회 후보 추천 배경 설명
제2호 의안: 분할계획서 승인의 건 | 원안대로 승인 가결 | ㆍ분할 목적, 방법, 주요 일정 등 분할 개요 및 분할 신설회사에 관한 내용 질의 응답
제29기정기주주총회(2024.3.28) | 제1호 의안: 제29기(2023년) 연결 및 별도 재무제표 승인의 건 | 원안대로 승인 가결 | ㆍ제29기(2023.01.01~2023.12.31) 영업성과 보고
제2호 의안: 정관 일부 개정의 건 | 원안대로 승인 가결 | ㆍ관계법령 및 이사회 산하 위원회 활동 반영 등 정관 변경 배경 및 내용 설명
제3호 의안: 이사 보수한도 승인의 건 | 원안대로 승인 가결 | ㆍ이사보수 한도 검토 절차 및 구성 설명
제4호 의안: 감사 보수한도 승인의 건 | 원안대로 승인 가결 | ㆍ감사보수 한도 검토 절차 및 구성 설명

- 주주총회 당시 안건명은 '사외이사 선임의 건'이었으나, 2026년 7월 23일 시행된 개정 상법(제542조의8 등)에 따라 상장회사의 사외이사 명칭이 '독립이사'로 변경되었습니다.(2) 주주총회 안건 및 의안별 의결권 행사 내역

주총 정보 | 안건 | 결의 구분 | 가결 여부 | 의결권 있는 발행주식총수(A) | (A) 중 의결권행사 주식수 | 찬성 주식수 | 찬성주식 비율 (%) | 반대 기권 등주식수 | 반대 기권 등 주식 비율 (%)
제31기정기주주총회(2026.03.26) | 제1호 의안 : 제31기(2025년) 연결 및 별도 재무제표 승인의 건 | 보통결의 | 가결 | 45,693,922주 | 27,358,104주 | 26,013,254주 | 95.1 | 1,344,850주 | 4.9
제2호 의안 : 자기주식 보유 및 처분 계획 승인의 건 | 보통결의 | 가결 | 26,816,918주 | 98.0 | 541,186주 | 2.0
제3호 의안 : 정관 일부 개정의 건 | 특별결의 | 가결 | 25,418,404주 | 92.9 | 1,939,700주 | 7.1
제4호 의안 : 이사 선임의 건 제4-1호 의안 : 사외이사 선임의 건(후보 : 석 영철) 제4-2호 의안 : 사외이사 선임의 건(후보 : 김 현명) 제4-3호 의안 : 사내이사 선임의 건(후보 : 유 진혁) | 보통결의 | -가결가결가결 | -26,807,527주27,249,193주27,096,708주 | -98.099.699.0 | -550,577주108,911주261,396주 | -2.00.41.0
제5호 의안 : 감사 선임의 건(후보 : 금기현) | 보통결의 | 가결 | 32,012,199주 | 13,676,381주 | 13,421,452주 | 98.1 | 254,929주 | 1.9
제6호 의안 : '등기임원 보수규정' 승인의 건 | 보통결의 | 가결 | 32,586,810주 | 14,250,992주 | 12,195,424주 | 85.6 | 2,055,568주 | 14.4
제30기정기주주총회(2025.03.25) | 제1호 의안: 제30기(2024년) 연결 및 별도 재무제표 승인의 건 | 보통결의 | 가결 | 45,693,922주 | 25,254,828주 | 24,879,139주 | 98.5 | 375,689주 | 1.5
제2호 의안: 정관 일부 개정의 건 | 특별결의 | 가결 | 22,823,364주 | 90.4 | 2,431,464주 | 9.6
